index;id;smiles;mols;Predicted_pKi;QED;synthetic_accesibility;LLM-configuration;MW;FCsp3;HBA;HBD;Rotatable_bonds;RingCount;TPSA;LogP
79;Seq_79;CC1=C(CCN2CCOCC2)C2=CC=CC=C2C1=O;🤷‍♂️;5.754262924194336;0.8323444487409084;2.2319104819860556;Seq;257.141578848;0.4375;3;0;3;3;29.54;2.3787000000000003
287;t1_2_C_Non_seq_29;CCc1ccc(CNC(=O)NCCC(=O)NCC2CCCC2)n1C;🤷‍♂️;5.753994941711426;0.6807587767420907;2.4909755641710127;t1_2_C;334.2368762;0.6666666666666666;3;3;8;2;75.16;2.0831999999999997
33;Seq_33;CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1;🤷‍♂️;5.724821090698242;0.21204366595811167;3.8448071339272865;Seq;472.3916455239999;0.7741935483870968;3;0;13;2;35.53;9.059960000000004
0;Seq_0;CC1=C(C(=O)NC2=CC(I)=C(OCCN3CCOCC3)C=C2)C2=CC(Cl)=CC=C2N1;🤷‍♂️;5.721963882446289;0.4459842897261027;2.416462404831215;Seq;539.047267276;0.3181818181818182;4;2;6;4;66.59;4.697620000000003
298;t1_2_C_Non_seq_40;CCN(C)c1nc(N)nc(COC(=O)c2cccc(Br)c2)n1;🤷‍♂️;5.716944694519043;0.8094078034999332;2.41343029287402;t1_2_C;365.048736852;0.2857142857142857;7;1;5;2;94.23;2.0294
335;t1_2_C_Non_seq_77;CCCOC(=O)Cn1cc(NC(=O)c2ccc(Cl)cc2OCC)cn1;🤷‍♂️;5.713403701782227;0.7264991095103862;2.1973439834293895;t1_2_C;365.11423379999997;0.35294117647058826;6;1;8;2;82.45;3.1407000000000016
139;t02_C_Non_seq_45;CCc1ccc(C(=O)N(C)Cc2nc3ccccc3c(=O)[nH]2)cc1;🤷‍♂️;5.712451934814453;0.8033212616163445;2.0476848401891132;t02_C;321.14772684800005;0.21052631578947367;3;1;4;3;66.06;2.7577000000000007
289;t1_2_C_Non_seq_31;CCN(C(=O)c1csnn1)C(c1ccccc1)c1ccc(F)cc1;🤷‍♂️;5.682527542114258;0.7062856817368638;2.8311833665481725;t1_2_C;341.09981135199996;0.16666666666666666;4;0;5;3;46.09;3.928900000000003
225;t07_C_Non_seq_51;CCC(C)(C)OC(=O)N1CCN(Cc2c[nH]c3ccccc23)CC1;🤷‍♂️;5.673561096191406;0.9319923149107869;2.221419455573729;t07_C;329.210327104;0.5263157894736842;3;1;4;3;48.57;3.6107000000000022
228;t07_C_Non_seq_54;CCc1cc(C(=O)N2CCCC(c3[nH]ncc3-c3ccccc3)C2)c2[nH]ncc2c1;🤷‍♂️;5.670618057250977;0.5289964249181496;3.0952507050561504;t07_C;399.20591042000007;0.2916666666666667;3;2;4;5;77.67;4.535200000000003
206;t07_C_Non_seq_32;CCCC(C)C(NC(=O)Cn1ccccc1=O)c1nc2ccccc2[nH]1;🤷‍♂️;5.667543411254883;0.6858317022802773;3.1083013307179126;t07_C;352.189926008;0.35;4;2;7;3;79.78;3.018300000000001
176;t07_C_Non_seq_2;CCCC(C)NC(=O)CN(CC)C(=O)c1ccc(Br)cc1;🤷‍♂️;5.666963577270508;0.8165647203820304;2.4010859626065884;t07_C;354.09429007600005;0.5;2;1;7;1;49.410000000000004;3.216000000000002
333;t1_2_C_Non_seq_75;CCOc1ccc(C(=O)OCCn2cc(N)cn2)c(OC)c1;🤷‍♂️;5.666947364807129;0.7836736900398689;2.2080687666160372;t1_2_C;305.137556088;0.3333333333333333;7;1;7;2;88.60000000000001;1.7295999999999998
283;t1_2_C_Non_seq_25;CCOCCNC(=O)C12CCC(=O)N1c1ccccc1S2(=O)=O;🤷‍♂️;5.666543960571289;0.787038394903269;3.538731786200886;t1_2_C;338.09364267599994;0.4666666666666667;5;1;5;3;92.78;0.4497000000000002
193;t07_C_Non_seq_19;CCCNS(=O)(=O)c1ccc(C)c(C(=O)Nc2cccc(C)n2)c1;🤷‍♂️;5.661443710327148;0.8406698755454699;2.0543069298641434;t07_C;347.13036253200005;0.29411764705882354;4;2;6;2;88.16;2.6390400000000014
208;t07_C_Non_seq_34;CCC(C)c1cc(C(=O)N2CCOCC2)nc2c1cnn2C(C)C;🤷‍♂️;5.656191825866699;0.8644756657245097;3.0353978726131654;t07_C;330.205576072;0.6111111111111112;5;0;4;3;60.25000000000001;2.9981000000000018
136;t02_C_Non_seq_41;CCc1cc(C)n(C(=O)c2ccc(NC(=O)c3ccco3)cc2)n1;🤷‍♂️;5.655648231506348;0.7990196825008528;2.2250296365692037;t02_C;323.126991404;0.16666666666666666;5;1;4;3;77.13000000000001;3.287720000000001
222;t07_C_Non_seq_48;CCNc1c(Cl)cc(C(=O)NCc2cccc(OCC)c2)cc1OC;🤷‍♂️;5.650164604187012;0.7415429318433286;2.0754760713414786;t07_C;362.139720276;0.3157894736842105;4;2;8;2;59.59;4.109100000000002
110;t02_C_Non_seq_6;CCC(C)c1cc(C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)n[nH]1;🤷‍♂️;5.642621040344238;0.9134990224202192;2.725281348581124;t02_C;358.1805041960001;0.42105263157894735;3;1;4;3;69.30000000000001;2.6605000000000008
254;t07_C_Non_seq_80;CCCCC1CN(C(=O)Nc2ccc(F)c(C(N)=O)c2)CCO1;🤷‍♂️;5.639814376831055;0.8720461728613693;2.6549707285085784;t07_C;323.16451978399994;0.5;3;2;5;2;84.66000000000001;2.3475
41;Seq_41;CC1=CC=C(NC2=CC=C(C=C2)S(=O)(=O)NC2=CC=CC=C2Cl)C(C)=C1;🤷‍♂️;5.639007568359375;0.6081243287372923;1.8107108382518593;Seq;386.08557652800005;0.1;3;2;5;3;58.2;5.501240000000003
277;t1_2_C_Non_seq_19;CCCc1nn(C)c(OCC(=O)N(CC)CC)c1-c1cncc(F)c1;🤷‍♂️;5.624865531921387;0.7359421268480578;2.764089363266942;t1_2_C;348.19615426;0.5;5;0;8;2;60.25000000000001;2.820900000000001
321;t1_2_C_Non_seq_63;CCC(=O)c1cc(OCC(N)=O)cc(OCC(=O)NCc2cccnc2)c1;🤷‍♂️;5.620656967163086;0.6061962664343697;2.216722318113325;t1_2_C;371.148120772;0.2631578947368421;6;2;10;2;120.61;1.2335999999999996
171;t02_C_Non_seq_95;CCc1cc(C)n(-c2ccc(C(=O)N(C)Cc3ccc(C#N)cc3)cc2)n1;🤷‍♂️;5.611676216125488;0.6950806153831413;2.1990101723643374;t02_C;358.179361324;0.22727272727272727;4;0;5;3;61.92;3.887000000000003
101;Seq_101;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC2=C1C=C(C=C2)C(F)(F)F;🤷‍♂️;5.598334312438965;0.6371775433601363;3.673364477456224;Seq;368.109625;0.375;7;3;2;4;106.42;1.8262000000000003
284;t1_2_C_Non_seq_26;CCC1(C)CC(Nc2nc3nonc3nc2N2CCOCC2)CCO1;🤷‍♂️;5.5967206954956055;0.8830569153032541;3.794805428696808;t1_2_C;348.19098862799996;0.75;9;1;4;4;98.43;1.6089999999999998
185;t07_C_Non_seq_11;CCc1ccc(C(Cc2ccncc2)NCc2ncccc2C)cc1;🤷‍♂️;5.590405464172363;0.6961896453456962;2.5916284904468974;t07_C;331.20484780000004;0.2727272727272727;3;1;7;3;37.81;4.421020000000003
264;t1_2_C_Non_seq_6;CCc1ncc(-c2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc2)o1;🤷‍♂️;5.586986541748047;0.8127125719991377;3.019037175767635;t1_2_C;378.12494280399994;0.5;6;0;4;4;81.87;2.4316000000000004
302;t1_2_C_Non_seq_44;CCc1n[nH]c(SCc2cc(F)c(F)cc2F)n1;🤷‍♂️;5.581255912780762;0.6872586068433362;2.7117425029149924;t1_2_C;273.05475298;0.2727272727272727;3;1;4;2;41.57;3.0767000000000015
260;t1_2_C_Non_seq_2;CCc1c(C(=O)Nc2cc(S(C)(=O)=O)ccc2F)cnn1C;🤷‍♂️;5.576785087585449;0.8689064063254033;2.2502818969520764;t1_2_C;325.089640592;0.2857142857142857;5;1;4;2;81.06;1.7774
188;t07_C_Non_seq_14;CC#CCNC(=O)c1ccccc1NC(=O)c1ccc(OC)cc1OC;🤷‍♂️;5.576336860656738;0.7839476232511408;2.1074490890421647;t07_C;352.14230711999994;0.2;4;2;6;2;76.66000000000001;2.709200000000001
310;t1_2_C_Non_seq_52;C=CCOc1ccccc1C(=O)N(CC=CC)CCOC;🤷‍♂️;5.569108009338379;0.6561220786284377;2.439521586533864;t1_2_C;289.167793596;0.35294117647058826;3;0;9;1;38.769999999999996;2.916100000000001
336;t1_2_C_Non_seq_78;CCOCC(NC(=O)NC1CCOc2ccccc21)C(=O)NC(C)(C)C;🤷‍♂️;5.562715530395508;0.7223443860436061;3.1319973806139627;t1_2_C;363.21580640800005;0.5789473684210527;4;3;6;2;88.69;2.129199999999999
314;t1_2_C_Non_seq_56;CCOCCC1CCN(C(=O)NCCCc2cn[nH]c2C)CC1;🤷‍♂️;5.5625104904174805;0.7225029888005154;2.4582894233234835;t1_2_C;322.2368762;0.7647058823529411;3;2;8;2;70.25;2.498920000000001
214;t07_C_Non_seq_40;CCC(C)C(NC(=O)c1ccc(F)cc1)C(=O)Nc1ccc2c(c1)COC2;🤷‍♂️;5.559589385986328;0.8157980814492677;2.843803974445814;t07_C;370.169270816;0.3333333333333333;3;2;6;3;67.43;3.6391000000000018
1;Seq_1;NC(=O)C1(CCC1)NC(=O)C1=CN(C=CC1)S(=O)(=O)N1CCN(CC1)C(N)=O;🤷‍♂️;5.538492202758789;0.5031731933975413;3.371624751140396;Seq;412.15288886800005;0.5625;5;3;5;3;159.14;-1.4449999999999972
172;t02_C_Non_seq_96;CCC(C)c1nc(CN(C)C(=O)c2ccc(-n3cncn3)cc2)cs1;🤷‍♂️;5.518342971801758;0.6786579084374096;2.9349367556333785;t02_C;355.14668129200004;0.3333333333333333;6;0;6;3;63.910000000000004;3.5095000000000027
276;t1_2_C_Non_seq_18;CCOC(=O)c1ccc(N2CCC(NC(=O)CCNc3ncccn3)C2)cc1;🤷‍♂️;5.5175886154174805;0.6716614785097123;2.6482063420777475;t1_2_C;383.1957396600001;0.4;7;2;8;3;96.45;1.8503999999999992
322;t1_2_C_Non_seq_64;CCOc1ccc(NS(=O)(=O)c2ccc(OC)c(C#N)c2)cn1;🤷‍♂️;5.517045974731445;0.8690207861326276;2.199295542204604;t1_2_C;333.0783269600001;0.2;6;1;6;2;101.30999999999999;2.1613800000000003
11;Seq_11;NC1=CC2=C(S1)C(=O)N(CC1=CC=CC=C1)C(=O)N2CC1=CC=CC=C1;🤷‍♂️;5.513790130615234;0.6060296398241221;2.2545144125405834;Seq;363.104147784;0.1;6;1;4;4;70.02000000000001;2.903500000000001
317;t1_2_C_Non_seq_59;CCOCCN(Cc1cccs1)S(=O)(=O)c1cc2ccccc2oc1=O;🤷‍♂️;5.512277603149414;0.4341587749558298;2.503264208798379;t1_2_C;393.070464708;0.2777777777777778;6;0;8;3;76.82;3.081900000000002
106;t02_C_Non_seq_2;CCC(C)c1nc(CN(C)C(=O)c2ccc(-n3cncn3)nc2)cs1;🤷‍♂️;5.509276390075684;0.6785889075022553;3.1206838845607896;t02_C;356.14193026;0.35294117647058826;7;0;6;3;76.80000000000001;2.9045000000000014
200;t07_C_Non_seq_26;CC#CCN1CCC(C(=O)NCCc2ccc(OC)cc2)CC1;🤷‍♂️;5.506839752197266;0.8176381223901993;2.086570542204603;t07_C;314.199428072;0.5263157894736842;3;1;6;2;41.57000000000001;2.0891999999999995
323;t1_2_C_Non_seq_65;CCCC(=O)Nc1ccc(S(=O)(=O)N(C)C(C)COC)cc1;🤷‍♂️;5.505100250244141;0.792562153331306;2.472040248184342;t1_2_C;328.14567824799997;0.5333333333333333;4;1;8;1;75.71000000000001;2.0805999999999996
270;t1_2_C_Non_seq_12;CCC(C)n1nc(C2CCCN(C(=O)Cc3ccccc3F)C2)c2nccnc21;🤷‍♂️;5.503718376159668;0.6575648123260238;3.4068817468698587;t1_2_C;395.21213867200004;0.45454545454545453;5;0;5;4;63.910000000000004;3.885100000000003
152;t02_C_Non_seq_63;CC=CCN(Cc1ccc(OC)cc1)C(=O)c1ccc(C)c(NC(C)=O)c1;🤷‍♂️;5.503232002258301;0.748002866163471;2.1481265772226354;t02_C;366.194342692;0.2727272727272727;3;1;7;2;58.64;4.180520000000003
256;t07_C_Non_seq_82;CCc1nc(C)c(C(=O)N2CCN(c3ccccc3C(F)(F)F)CC2)s1;🤷‍♂️;5.49794864654541;0.8040550888762661;2.291464104848277;t07_C;383.12791791999996;0.4444444444444444;4;0;3;3;36.440000000000005;3.9951200000000036
230;t07_C_Non_seq_56;CCC(Oc1cccc(C(C)C)c1)C(=O)Nc1ccccc1N;🤷‍♂️;5.496245384216309;0.7861319051223897;2.411724093893193;t07_C;312.18377800800005;0.3157894736842105;3;2;6;2;64.35;4.188300000000002
131;t02_C_Non_seq_32;CCC(C)c1ccc(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)cc1;🤷‍♂️;5.4958696365356445;0.8159788707976069;2.3855292339796943;t02_C;356.246378264;0.6363636363636364;2;0;4;3;40.620000000000005;4.0648000000000035
282;t1_2_C_Non_seq_24;CCSc1cc(NC(=O)CSc2cn(C)c3ccccc23)ccn1;🤷‍♂️;5.494563102722168;0.6636697659531122;2.3979879879365065;t1_2_C;357.0969542280001;0.2222222222222222;5;1;6;3;46.92;4.416100000000003
148;t02_C_Non_seq_57;CCc1cc(C)n(-c2ccc(C(=O)N3CCCC3c3ccncc3)cc2)n1;🤷‍♂️;5.4925689697265625;0.7032863205433274;2.721339091928977;t02_C;360.195011388;0.3181818181818182;4;0;4;4;51.02;4.115420000000003
104;t02_C_Non_seq_0;CCc1nc(C)c(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)s1;🤷‍♂️;5.491448402404785;0.8526263162360991;2.0652104057999736;t02_C;347.14676154399996;0.4444444444444444;4;0;4;3;36.440000000000005;3.1110200000000017
315;t1_2_C_Non_seq_57;CCOC(=O)CCC(=O)NCC(c1cccc(C(F)(F)F)c1)N1CCOCC1;🤷‍♂️;5.48979377746582;0.6772232588470548;2.701515941025809;t1_2_C;402.17664194;0.5789473684210527;5;1;8;2;67.87;2.5382000000000007
304;t1_2_C_Non_seq_46;CCC(OC(=O)COc1ccc(C(N)=O)cc1)c1nc2ccccc2n1C(F)F;🤷‍♂️;5.486453056335449;0.5798756366731822;2.9337679924405844;t1_2_C;403.13436252800005;0.25;6;1;8;3;96.44;3.603600000000002
290;t1_2_C_Non_seq_32;CCOc1ccc2c(C3CCCN(C(=O)CCc4cn[nH]c4)C3)nn(C)c2c1;🤷‍♂️;5.481389999389648;0.7120423203527877;3.1228319831033895;t1_2_C;381.2164751040001;0.47619047619047616;5;1;6;4;76.03999999999999;3.033900000000001
6;Seq_6;NC1=CC=NC2=C1N=C(CC1=CC=C(C=C1)C#N)N2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;🤷‍♂️;5.480878829956055;0.3776245590654632;3.945308181621038;Seq;411.1542687719999;0.35;10;5;4;4;170.67;-0.5516200000000002
281;t1_2_C_Non_seq_23;CCCC1CCc2nc(NC(=O)c3ccc(F)nc3)sc2C1;🤷‍♂️;5.474923133850098;0.871319478132163;2.9193626918423785;t1_2_C;319.11546141599996;0.4375;4;1;4;3;54.88;3.834500000000003
111;t02_C_Non_seq_7;CCc1cc(C)c(C(=O)Nc2ccc(C(=O)N(C)C)c(Cl)c2)c(=O)[nH]1;🤷‍♂️;5.458352088928223;0.8779857611019372;2.3432335553500074;t02_C;361.11931918;0.2777777777777778;3;2;4;2;82.27000000000001;2.853220000000001
201;t07_C_Non_seq_27;CC#CCNC(=O)c1ccc(NC(=O)CCc2nc(-c3cccnc3)no2)cc1;🤷‍♂️;5.4564056396484375;0.6008246154219518;2.384583053389358;t07_C;389.148789468;0.19047619047619047;6;2;7;3;110.01;2.4560000000000004
55;Seq_55;CC1=C(CN(CC2=CC=CC=C2)C2CCOCC2)C(=O)NC2=C1C=CC=C2;🤷‍♂️;5.456345558166504;0.7456260583671936;2.3136700708935223;Seq;362.199428072;0.34782608695652173;3;1;5;4;45.33;4.017720000000003
144;t02_C_Non_seq_51;CCC(C)c1noc(C2CCCN2C(=O)c2ccc(-n3ccnn3)cc2)n1;🤷‍♂️;5.455533981323242;0.6889554406356823;3.348770776065246;t02_C;366.18042394400004;0.42105263157894735;7;0;5;4;89.94;3.1411000000000016
325;t1_2_C_Non_seq_67;CCC1(CNC(=O)C2CCCCN2C(=O)CCc2ccncc2)CCCO1;🤷‍♂️;5.453047752380371;0.7969740882791879;3.396861308609626;t1_2_C;373.236541852;0.6666666666666666;4;1;7;3;71.53;2.4707
109;t02_C_Non_seq_5;CCC(C)c1nc(C2CCCN2C(=O)c2ccc(-n3ccnn3)cc2)no1;🤷‍♂️;5.449154853820801;0.6889554406356823;3.4116713677812225;t02_C;366.18042394400004;0.42105263157894735;7;0;5;4;89.94000000000001;3.1411000000000016
191;t07_C_Non_seq_17;CCC(C)c1ccc(NC(=O)c2ccc(S(=O)(=O)NC3CC3)o2)cc1;🤷‍♂️;5.4489288330078125;0.7890448045083206;2.65001651445386;t07_C;362.13002818399997;0.3888888888888889;4;2;7;3;88.41;3.486100000000002
343;t1_2_C_Non_seq_85;CC=CCOC(=O)COc1cnc2ccc(Br)cc2n1;🤷‍♂️;5.448419570922852;0.6201588961226367;2.5745522326384016;t1_2_C;336.01095437600003;0.21428571428571427;5;0;5;2;61.31;2.8904000000000014
210;t07_C_Non_seq_36;CCC(C)C(NC(=O)COc1ccccc1F)c1nnc2ccccn12;🤷‍♂️;5.443921089172363;0.7060572017134195;3.0494439502605335;t07_C;356.1648541320001;0.3157894736842105;5;1;7;3;68.52;3.150800000000002
299;t1_2_C_Non_seq_41;CCCCNC1=NN2C(=O)C=C(CN(c3ccccc3)CC2CC)NC1=O;🤷‍♂️;5.443886756896973;0.7766080715603751;4.377451469362228;t1_2_C;369.21647510400004;0.45;5;2;5;3;77.04;1.8306999999999998
68;Seq_68;CC1=NN(CC2=CC=C(F)C=C2)C2=C1C=C(O)C=C2;🤷‍♂️;5.439552307128906;0.764004462131149;1.9512335589091343;Seq;256.101191256;0.13333333333333333;3;1;2;3;38.05;3.237720000000002
133;t02_C_Non_seq_35;CC=CCNC(=O)c1ccccc1NC(=O)c1ccc(C)c(OC)c1;🤷‍♂️;5.438989639282227;0.7914877563857362;2.027388379033786;t02_C;338.16304256399997;0.2;3;2;6;2;67.43;3.5618200000000018
126;t02_C_Non_seq_25;CCC(C)c1ccc(C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)cc1;🤷‍♂️;5.432141304016113;0.8202042555777698;2.2580144578585966;t02_C;368.19000626;0.36363636363636365;2;0;4;3;40.620000000000005;3.937400000000004
329;t1_2_C_Non_seq_71;CCCSc1ccc(NC(=O)c2cnc(N3CCCC3)nc2)cn1;🤷‍♂️;5.431286811828613;0.8121416398589381;2.329453023770238;t1_2_C;343.14668129200004;0.4117647058823529;6;1;6;3;71.01;3.2262000000000013
42;Seq_42;CC1=CC2=C(C=C1)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2;🤷‍♂️;5.429052352905273;0.3245720335108397;3.7111656421366153;Seq;362.122634296;0.375;9;5;5;3;161.56;-2.0319799999999995
140;t02_C_Non_seq_47;CCc1ccc(C(=O)N2CCC(c3nc(-c4ccccc4)no3)CC2)cc1;🤷‍♂️;5.415151596069336;0.6943311654574326;1.984497918994789;t02_C;361.179026976;0.3181818181818182;4;0;4;4;59.230000000000004;4.318800000000003
123;t02_C_Non_seq_22;CCc1cc(C)n(-c2ccc(C(=O)Nc3ccc(C(N)=O)c(Cl)c3)cc2)n1;🤷‍♂️;5.414902687072754;0.7036894884756825;2.1045905772226376;t02_C;382.119653528;0.15;4;2;5;3;90.01;3.747720000000001
174;t07_C_Non_seq_0;CC#CCNC(=O)C1CCN(c2cc(C)nc3ncnn23)CC1;🤷‍♂️;5.413449287414551;0.8481423853718769;2.7958544582885185;t07_C;312.16985926;0.5;6;1;3;3;75.42;0.7886199999999997
32;Seq_32;NC(=O)C1=CN(C=CC1)S(=O)(=O)C1=CC=CC(=C1)C(F)(F)F;🤷‍♂️;5.413368225097656;0.9189339244435913;2.9881129269390385;Seq;332.044247872;0.15384615384615385;3;1;3;2;80.47;1.9827000000000001
30;Seq_30;CC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(I)C2=C1C=CC(C)=C2;🤷‍♂️;5.408945083618164;0.493927862116361;2.067493138358449;Seq;434.98868978;0.10526315789473684;1;1;2;3;29.1;5.966940000000003
295;t1_2_C_Non_seq_37;CCCCC(=O)NCC(=O)NCc1cccc(OC(F)F)c1;🤷‍♂️;5.407375335693359;0.7341841884333983;1.9581959927479176;t1_2_C;314.14419894;0.4666666666666667;3;2;9;1;67.43;2.2105999999999995
145;t02_C_Non_seq_52;CCC(C)c1ccc(C(=O)Nc2ccc(N3CCNC(=O)C3)nc2)cc1;🤷‍♂️;5.40383243560791;0.8676909752300288;2.6292159283663867;t02_C;352.189926008;0.35;4;2;5;3;74.33000000000001;2.7836000000000007
328;t1_2_C_Non_seq_70;CCCOc1ccc(C(=O)NCCn2cnc(CC)c2C)cc1;🤷‍♂️;5.401582717895508;0.81457068200761;2.1874088853998686;t1_2_C;315.19467704;0.4444444444444444;4;1;8;2;56.15;2.9727200000000016
198;t07_C_Non_seq_24;CCOC(=O)c1ccccc1OCCn1nc(-c2cccs2)oc1=O;🤷‍♂️;5.397899627685547;0.6025967056049933;2.2737339284843348;t07_C;360.077992612;0.23529411764705882;8;0;7;3;83.56;2.820500000000001
183;t07_C_Non_seq_9;CC#CCNC(=O)N1CCN(Cc2csc(-c3cnn(C)c3)n2)CC1;🤷‍♂️;5.396060943603516;0.8391772466623729;2.738085851561257;t07_C;358.15758032400004;0.47058823529411764;6;1;4;3;66.29;1.3940999999999997
272;t1_2_C_Non_seq_14;CCC(C)(C)NS(=O)(=O)c1ccc(CNC(=O)N2CCOCC2)cc1;🤷‍♂️;5.390120506286621;0.79880724368518;2.228550232832161;t1_2_C;369.172227344;0.5882352941176471;4;2;6;2;87.74000000000001;1.6952999999999998
82;Seq_82;NC1=CC(C(=O)NC2=C(Cl)C=CC=C2)=C(O)C(C1)=NC(=O)C1=CC=C(Cl)C=C1;🤷‍♂️;5.386876106262207;0.6950289119916943;2.8738536985088174;Seq;415.0490467;0.05;4;3;3;3;104.78;4.271700000000002
306;t1_2_C_Non_seq_48;CCCC(NCc1cc(C#N)ccc1C)c1cn2ccccc2n1;🤷‍♂️;5.380255699157715;0.7427316886157803;3.042301092300682;t1_2_C;318.18444670400004;0.3;4;1;6;3;53.120000000000005;4.145400000000003
162;t02_C_Non_seq_79;CCc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1;🤷‍♂️;5.378862380981445;0.8918106963966008;1.6932072491777248;t02_C;358.135113564;0.3157894736842105;3;1;5;3;66.48;3.285800000000002
166;t02_C_Non_seq_83;CCc1cc(C)c(C(=O)Nc2ccc(C(N)=O)c(Cl)c2)c(=O)[nH]1;🤷‍♂️;5.378334999084473;0.7985899153229833;2.3032516836438077;t02_C;333.088019052;0.1875;3;3;4;2;105.04999999999998;2.25032
279;t1_2_C_Non_seq_21;CCOC1(c2ccccc2Cl)CCN(c2cnn(C)c(=O)c2Cl)CC1;🤷‍♂️;5.37101936340332;0.8106096491252651;2.7964136537590587;t1_2_C;381.101082272;0.4444444444444444;5;0;4;3;47.36;3.6193000000000026
331;t1_2_C_Non_seq_73;CCCc1ccccc1OCCCC(=O)Nc1ccncc1-n1cccn1;🤷‍♂️;5.369956970214844;0.5824148488956356;2.304075913152529;t1_2_C;364.18992600800004;0.2857142857142857;5;1;9;3;69.03999999999999;4.017500000000003
320;t1_2_C_Non_seq_62;CCCOC(C)C(=O)NC(CC)C(=O)NC(C)C(=O)NCc1ccco1;🤷‍♂️;5.367130279541016;0.5427104615191106;3.221360875072693;t1_2_C;367.210721028;0.6111111111111112;5;3;11;1;109.67;1.1104000000000012
169;t02_C_Non_seq_88;CCc1cc(C)n(CC(=O)Nc2ccc(C(=O)N(C)C)c(Cl)c2)n1;🤷‍♂️;5.362492561340332;0.9029878374785834;2.1995490170077705;t02_C;348.135303592;0.35294117647058826;4;1;5;2;67.23;2.747820000000001
337;t1_2_C_Non_seq_79;CCC(CNC(=O)c1ccc(-n2ccnn2)cc1)c1nc(-c2ccccc2)no1;🤷‍♂️;5.352773666381836;0.5217819971706776;2.9042387616713548;t1_2_C;388.16477388;0.19047619047619047;7;1;7;4;98.73;3.2409000000000017
124;t02_C_Non_seq_23;CCc1ccc(C(=O)N2CCC(C(N)=O)c3ccccc32)cc1;🤷‍♂️;5.352216720581055;0.9473383254433718;2.5313760983310623;t02_C;308.15247788;0.2631578947368421;2;1;3;3;63.4;2.868400000000001
93;Seq_93;CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C1=O;🤷‍♂️;5.351956367492676;0.7020385947432919;2.2826973125576355;Seq;235.04000624;0.16666666666666666;2;0;1;2;37.38;2.6163000000000007
151;t02_C_Non_seq_62;CCc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1ccc(F)cc1;🤷‍♂️;5.349638938903809;0.918219775842334;1.7925933813554096;t02_C;340.158706132;0.3;2;1;4;3;49.410000000000004;3.876400000000003
143;t02_C_Non_seq_50;CCc1ccc(C(=O)Nc2ccc(C(=O)N(C)C)c(C)c2)cc1;🤷‍♂️;5.348442077636719;0.9391798684614459;1.7311177949518548;t02_C;310.168127944;0.2631578947368421;2;1;4;2;49.410000000000004;3.5115200000000026
70;Seq_70;CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1;🤷‍♂️;5.3468427658081055;0.17056346048137425;3.926564065409633;Seq;530.3971248279998;0.7575757575757576;4;1;16;2;72.83;8.904860000000005
194;t07_C_Non_seq_20;CCn1c(C(=O)N2CCCC2c2ccc[nH]2)cc2ccccc21;🤷‍♂️;5.345273017883301;0.7813607599473077;2.8946612135832055;t07_C;307.168462292;0.3157894736842105;2;1;3;4;41.03;3.9666000000000032
94;Seq_94;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)NC(=O)C1=C2N=CN=C2N=C1C1=CC=C(Cl)C=C1;🤷‍♂️;5.3446760177612305;0.7390887465242462;3.6601729343716283;Seq;434.12580152800007;0.22727272727272727;6;2;5;5;112.51;2.073
105;t02_C_Non_seq_1;CCc1ccc(C(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)cc1;🤷‍♂️;5.344350814819336;0.9125563221954873;1.6220435438689478;t02_C;336.183778008;0.3333333333333333;2;1;4;3;49.410000000000004;4.127400000000003
107;t02_C_Non_seq_3;CCc1cc(C)n(CC(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)n1;🤷‍♂️;5.343745231628418;0.8973814561681188;2.04652075765493;t02_C;354.205576072;0.45;4;1;5;3;67.23;3.018720000000002
207;t07_C_Non_seq_33;CC#Cc1cccc(NC(=O)C2CC(=O)N(C(C)c3ccccc3)C2)c1;🤷‍♂️;5.33653450012207;0.8600382720991351;2.99331837853496;t07_C;346.168127944;0.2727272727272727;2;1;4;3;49.410000000000004;3.606200000000003
